time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.6600000000000003,-2.1432525845281183,-0.0012808918019791553,9.560413472208527,6.268262584695549,2.7312242359131673,0.0,-3.158258689275913,0.0026776437946867265,-3.8186990710977136,-0.06877697786743922,-28.831423153260786,0.0,899.8899754345082,-0.05374544640145046,900.186357154308,899.3014584758857
0.7200000000000003,-2.3714820837739463,-0.00044320716890062785,9.269360421893971,6.26397735485474,1.0013251404321863,0.0,-4.737490106862725,0.01898983560630623,-5.461795660601566,-0.07731213259986415,-28.831998970285998,0.0,899.9015271363222,0.1176795277721781,899.8284695924126,899.4817887697847
0.7800000000000004,-2.695652210335991,-0.00022219207780637583,8.96908833780446,6.259240534790097,5.554645242893038,0.0,-5.587189090659178,-0.01715021056580021,-4.334702514362863,-0.08241667681841394,-28.829746711704534,0.0,899.7698683549864,0.011691117871969123,899.7643394731147,899.5549154621998
0.8400000000000004,-2.9811561427267494,-0.0019479861140432985,8.720322575608975,6.254210768456542,3.8246579171167827,0.0,-3.7720174117562433,-0.028429688107883933,-4.437028900183017,-0.08681389956330687,-28.83882664915366,0.0,900.2990620730836,-0.199782834344155,899.9337493519776,899.751968227306
0.9000000000000005,-3.1845333745793867,-0.002003682699807016,8.381447311065589,6.249204990312915,2.094134032768075,0.0,-3.528595733826038,0.0289796523397868,-6.8942491180792125,-0.07740321087409743,-28.847509501358115,0.0,900.5613357481793,-0.05666232812164179,899.6437336004986,900.0228362095218
0.9600000000000005,-3.4535067426921597,0.0001685219578406804,7.9369553117783465,6.244764191524247,0.36327550364100514,0.0,-5.449526009207998,0.025581455944123064,-7.421102912681744,-0.0679645257911246,-28.847843237586552,0.0,900.3907926082574,-0.05328020046996484,899.4460071402082,899.8263470775358
1.0200000000000005,-3.7855741242509984,-0.000519424980858668,7.53076681863632,6.240849277050328,4.915568386395158,0.0,-5.123172954015623,-0.04455907124496858,-6.2429327840025,-0.060308150601439556,-28.848762589746684,0.0,900.4321769369562,0.03424355570464581,899.5632123569583,899.8708183955188
1.0800000000000005,-4.0342619987370005,-0.002944397202628844,7.133093863879395,6.237386236304413,3.1846416271012714,0.0,-3.3259533316411654,-0.014951576165221074,-7.495031519379984,-0.05299487598510185,-28.84880459446615,0.0,900.4144763600651,-0.07413254301172062,899.4746937844313,899.7693881633952
1.1400000000000006,-4.247999829517922,-0.001355312625377425,6.611900143295301,6.2343746755639415,1.453946795419495,0.0,-4.221376595552298,0.057417759664027374,-9.639545683566743,-0.045107988146818795,-28.839656850578095,0.0,899.9296744779069,0.09817276061699387,899.6479120895157,899.9670192114345
1.2000000000000006,-4.557326961063904,0.0010351506359348858,6.036853752450215,6.231933013195324,6.006814963704922,0.0,-5.760729675257593,0.002094839673120706,-9.130818186269874,-0.03306884889713478,-28.837100149012006,0.0,899.9928009977668,-0.061512009210589344,899.5178780289845,900.004637220179
1.2600000000000007,-4.873563712967489,-0.0011120210492150155,5.515281964450209,6.229980726488154,4.276519975802183,0.0,-4.437237444988112,-0.05739801362371555,-8.574352520301343,-0.03149751727042303,-28.840049760958035,0.0,900.2042859481118,-0.15856513556479468,899.8899179949866,899.952936580845
